songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
421758,거리에서,김광석,포크/블루스,Collection: My Way 1964/1996,김창기,김창기,20021112,https://cdnimg.melon.co.kr/cm/album/images/000/29/718/29718_500.jpg/melon/resize/282/quality/80/optimize,1,720,"거리에 가로등불이
하나둘씩 켜지고
검붉은 노을 너머
또 하루가 저물땐
왠지 모든것이 꿈결 같아요
유리에 비친 내 모습은
무얼 찾고 있는지
뭐라 말하려 해도
기억하려 하여도
허한 눈길만이 되돌아와요
그리운 그대
아름다운 모습으로
마치 아무일도 없던 것처럼
내가 알지 못하는 머나먼
그곳으로 떠나 버린 후
사랑의 슬픈 추억은
소리없이 흩어져
이젠 그대 모습도
함께 나눈 사랑도
더딘 시간속에 잊혀져가요

거리에 짙은 어둠이
낙엽처럼 쌓이고
차가운 바람만이
나의 곁을 스치면
왠지 모든것이 꿈결 같아요
옷깃을 세워 걸으며
웃음지려 하여도
떠나가던 그대의
모습 보일것 같아
다시 돌아보며
눈물 흘려요 그리운 그대
아름다운 모습으로
마치 아무일도 없던 것처럼
내가 알지 못하는 머나먼
그곳으로 떠나 버린 후
사랑의 슬픈 추억은
소리없이 흩어져
이젠 그대 모습도
함께 나눈 사랑도
더딘 시간속에 잊혀져가요
더딘 시간속에 잊혀져가요",468339973 439176590
607397,내 그리운 나라,임지훈,포크/블루스,서정 (敍情),임지훈,임지훈,19951001,https://cdnimg.melon.co.kr/cm/album/images/000/40/751/40751_500.jpg/melon/resize/282/quality/80/optimize,1,179,"내 그리운 나라
울다 지쳐 잠이 들면
내 그리운 나라
갈 수 있을까
길을 잃은 아이처럼
울고싶은 밤
길바닥에 주저앉아
어둠을 붙안고
허공에선 슬픈
나의 그림자
내 그리운 나라
울다 지쳐 잠이 들면
내 그리운 나라
갈 수 있을까

길바닥에 주저앉아
어둠을 붙안고
허공에선 슬픈
나의 그림자
내 그리운 나라
울다 지쳐 잠이 들면
내 그리운 나라
갈 수 있을까",406132658 460454158
1839208,"돌고, 돌고, 돌고",전인권,록/메탈,전인권 1집 - 파랑새,전인권,전인권,19880520,https://cdnimg.melon.co.kr/cm/album/images/003/74/814/374814_500.jpg/melon/resize/282/quality/80/optimize,5,1302,"해가 뜨고 해가 지면
달이 뜨고 다시 해가 뜨고
꽃이 피고 꽃이 피고
새가 날고 날고
움직이고 움직이고
바빠지고 바빠지고
걷는 사람 뛰는 사람
서로 다르게 같은 시간속에
다시 돌고 돌고 돌고
춤을 추듯 돌고 노래하며
다시 돌고 돌고 돌고 돌고

운명처럼 만났다가
헤어지고 소문되고
아쉬워지고 아쉬워지고
헤매이다 헤매이다
다시 시작하고 시작하고
다시 계획하고 계획하고
우는 사람 웃는 사람
서로 다르게 같은 시간속에
다시 돌고 돌고 돌고
춤을 추듯 돌고 노래하며
다시 돌고 돌고 돌고 돌고

어두운 곳 밝은 곳도
앞서다가 뒤서다가
다시 돌고 돌고 돌고 돌고
다시 돌고",439176590 413868198
59173,이밤을 다시 한 번,조하문,발라드,이 밤을 다시 한번/눈오는 밤,조하문,조하문,19870815,https://cdnimg.melon.co.kr/cm/album/images/000/04/832/4832_500.jpg/melon/resize/282/quality/80/optimize,26,7638,"아주 우연히 만나
슬픔만 안겨준 사람
내 맘속에 작은 촛불이 되어
보고 싶어질 때면
두눈을 감아버려요
소리 질러 불러보고 싶지만
어디에선가 당신 모습이
다가오는 것 같아
이젠 견딜 수 없어요
이 밤을 이 밤을 다시 한 번
당신과 보낼 수 있다면
이 모든 이 모든 내 사랑을
당신께 드리고 싶어요
조그만 낙엽들이
땅 위에 떨어지듯이
내 맘은 갈 곳이 없어요
어디에선가 당신 모습이
다가오는 것 같아
이젠 견딜 수 없어요
이 밤을 이 밤을 다시 한 번
당신과 보낼 수 있다면
이 모든 이 모든 내 사랑을
당신께 드리고 싶어요
이 밤을 이 밤을 다시 한 번
당신과 보낼 수 있다면
이 모든 이 모든 내 사랑을
당신께 드리고 싶어요",413491319 512081827
1110893,지난날,유재하,발라드,사랑하기 때문에,유재하,유재하,19870820,https://cdnimg.melon.co.kr/cm/album/images/003/14/015/314015_500.jpg/melon/resize/282/quality/80/optimize,60,15124,"지난 옛일 모두 
기쁨이라고 하면서도 
아픈 기억 찾아 
헤메이는 건 왜일까 
가슴 깊이 남은 건 때늦은 후회 
덧없는 듯 쓴웃음으로 
지나온 날들을 돌아보네 
예전처럼 돌이킬 순 
없다고 하면서도 
문득문득 흐뭇함에 
젖는 건 왜일까 
그대로 그 나름대로 의미가 있어 
세상 사람 얘기하듯이 
옛 추억이란 아름다운 것 
다시 못 올 지난날을 
난 꾸밈없이 영원히 간직하리 
그리움을 가득 안은 채 
가버린 지난날 
잊지 못할 그 추억 속에 
난 우리들의 미래를 비춰보리 
하루하루 더욱 새로웁게 
그대와 나의 지난날 
언제 어디 누가 이유라는  
탓 하면 뭘해 
잘했었건 못했었건 간에
그대로 그 나름대로 의미가 있어 
세상 사람 얘기하듯이 
옛 추억이란 아름다운 것 
다시 못 올 지난날을 
난 꾸밈없이 영원히 간직하리 
아쉬움을 가득 안은 채 
가버린 지난날 
잊지 못할 그 추억 속에 
난 우리들의 미래를 비춰보리 
하루하루 더욱 새로웁게 
그대와 나의 지난날 
생각 없이 헛되이 지낸다고 
하지 말아요 
그렇다고 변하는 것은 
아닐 테니까 
지난날 다시 못 올 지난날을 
난 꾸밈없이 영원히 간직하리 
그리움을 가득 안은 채 
가버린 지난날 
잊지 못할 그 추억 속에 
난 우리들의 미래를 비춰보리 
하루하루 더욱 새로웁게 
그대와 나의 지난날 
다시 못 올 지난날을 
난 꾸밈없이 영원히 간직하리 
아쉬움을 가득 안은 채 
가버린 지난날 
잊지 못할 그 추억 속에 
난 우리들의 미래를 비춰보리 
하루하루 더욱 새로웁게
그대와 나의 지난날",403257457 468339973
80259,동행,최성수,성인가요/트로트,최성수 Golden Best,최성수,최성수,1990,https://cdnimg.melon.co.kr/cm/album/images/000/04/967/4967_500.jpg/melon/resize/282/quality/80/optimize,3,1582,"아직도 내겐 슬픔이
우두커니 남아 있어요
그날을 생각하자니
어느새 흐려진 안개
빈 밤을 오가는 마음
어디로 가야만 하나
어둠에 갈 곳 모르고
외로워 헤매는 미로
누가 나와 같이 함께
울어줄 사람있나요
누가 나와 같이 함께
따뜻한 동행이 될까
사랑하고 싶어요
빈 가슴 채울 때까지
사랑하고 싶어요
사랑있는 날까지

누가 나와 같이 함께
울어줄 사람있나요
누가 나와 같이 함께
따뜻한 동행이 될까
사랑하고 싶어요
빈 가슴 채울 때까지
사랑하고 싶어요
사랑있는 날까지",413491319 423007172
1551799,그 이유가 내겐 아픔이었네,이지연,발라드,그때는 어렸나봐요 / 안개모습,유현상,유현상,1987,https://cdnimg.melon.co.kr/cm/album/images/003/42/107/342107_500.jpg/melon/resize/282/quality/80/optimize,4,1714,"잊는다는 슬픔보다
잊어야 한다는 이유가
내겐 너무도 서글픈 아픔이었네
잊어야 하는 마음을
가을비는 아는 듯이
내게 찾아와 조용히 손짓을 하네
뺨을 스치는 찬 바람도
보고픔에 목이 메어
고개 숙이고
내게 손짓하던 가을비도
할 말 잃어 차가운
눈동자에 줄을 댄다
잊어야 하는 그 이유가
내게는 아픔이었네
내게는 아픔이었네

뺨을 스치는 찬 바람도
보고픔에 목이 메어
고개 숙이고
내게 손짓하던 가을비도
할 말 잃어 차가운
눈동자에 줄을 댄다
잊어야 하는 그 이유가
내게는 아픔이었네
내게는 아픔이었네",429943773 456321740
1136794,사랑이 저만치 가네,김종찬,발라드,사랑이 저만치 가네,김정욱,김정욱,19871030,https://cdnimg.melon.co.kr/cm/album/images/003/15/959/315959_500.jpg/melon/resize/282/quality/80/optimize,6,1537,"사랑이 떠나간다네
이밤이 다 지나가면
우리의 마지막 시간은
붙잡을 수는 없겠지
사랑이 울고 있다네
이별을 앞에 두고서
다시는 볼 수 없음에
가슴은 찢어지는데
이제 이별의 시간이 다가오네
사랑이 떠나가네
나는 죽어도
너를 잊지는 못할거야
아침이면 떠날 님아

사랑이 저만치가네
나 홀로 남겨놓고서
세월아 멈춰져 버려라
내님이 가지 못하게

이제 이별의 시간이 다가오네
사랑이 떠나가네
나는 죽어도
너를 잊지는 못할거야
아침이면 떠날 님아

사랑이 저만치가네
나 홀로 남겨놓고서
세월아 멈춰져 버려라
내님이 가지 못하게
내님이 가지 못하게
내님이 가지 못하게",429943773 413069677
619405,사랑의 썰물,임지훈,포크/블루스,서정 (敍情),김창기,김창기,19951001,https://cdnimg.melon.co.kr/cm/album/images/000/40/751/40751_500.jpg/melon/resize/282/quality/80/optimize,0,603,"차가운 너의 이별의 말이
마치 날카로운 비수처럼
내 마음 깊은 곳을 찌르고
마치 말을 잃은 사람처럼
아무말도 하지 못한채
떠나가는 너를 지키고 있네
어느새 굵은 눈물 내려와
슬픈 내 마음 적셔주네

기억 할 수 있는
너의 모든 것
내게 새로운 의미로 다가와
너의 사랑없인 더 하루도
견딜 수가 없을것만 같은데
잊혀지지 않는 모습은
미소짖던 너의 그 고운얼굴
어느새 굵은 눈물 내려와
검붉은 노을 물들였네
다시 돌아올 수 없기에
혼자 외로울 수 밖에 없어
어느새 사랑 썰물이 되어
너무도 멀리 떠나갔네
어느새 사랑 썰물이 되어
내게서 멀리 떠나갔네

어느새 사랑 썰물이 되어
내게서 멀리 떠나갔네

어느새 사랑 썰물이 되어
내게서 멀리 떠나갔네",468339973 456321740
48221,신사동 그사람,주현미,성인가요/트로트,신사동 그 사람/스카이라운지에서,정은이,남국인,19880801,https://cdnimg.melon.co.kr/cm/album/images/000/04/843/4843_500.jpg/melon/resize/282/quality/80/optimize,3,1648,"희미한 불빛사이로
마주치는
그 눈길 피할 수 없어
나도 몰래 사랑을
느끼며 만났던
그 사람 행여
오늘도 다시 만날까
그날밤 그 자리에
기다리는데
그 사람 오지않고
나를 울리네
시간은 자정넘어
새벽으로 가는데
아 그날밤 만났던 사람
나를 잊으셨나봐
희미한 불빛사이로
오고가던
그 눈길 어쩔 수 없어
나도 몰래
마음을 주면서
사랑한 그 사람
오늘밤도 행여
만날까 그날밤
그 자리에 마음
설레며 그 사람
기다려도 오지를 않네
자정은 벌써 지나
새벽으로 가는데
아 내 마음 가져간 사람
신사동 그 사람
희미한 불빛사이로
마주치는 그 눈길
피할 수 없어
나도 몰래 사랑을
느끼며 만났던
그 사람 행여
오늘도 다시 만날까
그날밤 그 자리에
기다리는데
그 사람 오지않고
나를 울리네
시간은 자정 넘어
새벽으로 가는데
아 그날밤 만났던 사람
나를 잊으셨나봐",413491319 425524406
