songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
4083218,내일또 만납시다,금호동,성인가요/트로트,여인을 못잊어/그정 못잊어,전우,박춘석,20130401,https://cdnimg.melon.co.kr/cm/album/images/021/81/151/2181151_500.jpg/melon/resize/282/quality/80/optimize,13,263,"하루의 일을 끝내고 돌아가는
거리엔 사람의 물결
하늘엔 별이 하나 둘 반짝이면
가로등 하나 둘 꽃 피네
허공을 스치는 바람은 차고
흐뭇한 마음은 애드베룬
가벼운 발길 헤어질 때 인사는
내일 또 다시 만납시다
하루의 일을 끝내고 돌아가는
거리엔 사람의 물결
하늘엔 별이 하나 둘 반짝이면
가로등 하나 둘 꽃 피네
허공을 스치는 바람은 차고
흐뭇한 마음은 애드베룬
가벼운 발길 헤어질 때 인사는
내일 또 다시 만납시다
내일 또 다시 만납시다",460454132 518268022
1003023,눈물의 연평도,최숙자,성인가요/트로트,최숙자 힛트전집,김문응,김부해,19890101,https://cdnimg.melon.co.kr/cm/album/images/003/10/199/310199_500.jpg/melon/resize/282/quality/80/optimize,6,159,"조기를 담뿍잡아
기폭을 올리고
온다던 그배는
어이하여 아니오나
수평선 바라보며
그이름 부르면
갈매기도 우는구나
눈물의 연평도

태풍이 원수더라
한많은 사라호
황천간 그얼굴
언제다시 만나보리
해저문 백사장에
그모습 그리면
등대불만 깜박이네
눈물의 연평도",459816286 460454132
1754987,님이라 부르리까,이미자,성인가요/트로트,그 시절 그 노래 Vol.5,김운하,나화랑,19791120,https://cdnimg.melon.co.kr/cm/album/images/003/59/919/359919_500.jpg/melon/resize/282/quality/80/optimize,11,47,,460454132 518268022
1002782,동백아가씨,이미자,성인가요/트로트,이미자 전집,한산도,백영호,19890310,https://cdnimg.melon.co.kr/cm/album/images/003/10/181/310181_500.jpg/melon/resize/282/quality/80/optimize,3,176,"헤일 수 없이 수많은 밤을
내 가슴 도려내는 아픔에 겨워
얼마나 울었던가 동백아가씨
그리움에 지쳐서
울다 지쳐서
꽃잎은 빨갛게 멍이 들었오

동백꽃 잎에 새겨진 사연
말 못할 그 사연을
가슴에 안고
오늘도 기다리는 동백아가씨
가신님은 그 언제
그 어느날에
외로운 동백꽃
찾아 오려나",481540833 415883957
1003568,떠날때는 말없이,현미,성인가요/트로트,현미 대표곡 모음,유호,이봉조,19910101,https://cdnimg.melon.co.kr/cm/album/images/003/10/243/310243_500.jpg/melon/resize/282/quality/80/optimize,3,295,"그 날 밤 그 자리에
둘이서 만났을 때
똑같은 그 순간에
똑같은 마음이
달빛에 젖은 채
밤새도록 즐거웠죠
아 그 밤이 꿈이었나 비 오는데
두고두고 못 다한 말
가슴에 새기면서
떠날 때는 말 없이
말 없이 가오리다

아무리 불러도
그 자리는 비어있네
아 그 날이 언제였나 비 오는데
사무치는 그리움을
나 어이 달래라고
떠날 때는 말 없이
말 없이 가오이다",425524406 408855543
467355,마도로스 부기,백야성,성인가요/트로트,가요 반세기 진품명품(眞品名品) 제(第)1집(集)(오리지날 편집),이철수,한복남,20030101,https://cdnimg.melon.co.kr/cm/album/images/000/31/801/31801_500.jpg/melon/resize/282/quality/80/optimize,1,47,"항구의 일~~번지 부기우기 일~번지
그라스를 채워~다오 부기우기 아~~가씨
고동이 슬피울면 이별~이란~~다
저 달이 지기~전에 이슬~~이 깨기전에
부기우기 부기우기 마도로스 부기~~우~기

항구의 일~~번지 부기우기 일~번지
인~심을 쓰려~므나 부기우기 아~~가씨
왔다가 가야하는 마도~로스~~다
저 달이 지기~전에 정열~~이 식기전에
부기우기  부기우기 마도로스 부기~~우~기",460454132 101586760
1185251,맨발의 청춘,최희준,성인가요/트로트,최희준 스타앨범 힛트 21,유호,이봉조,-,https://cdnimg.melon.co.kr/cm/album/images/003/17/416/317416_500.jpg/melon/resize/282/quality/80/optimize,3,87,"눈물도 한숨도
나 혼자 씹어 삼키며
밤 거리의 뒷골목을
누비고 다녀도
사랑만은 단 하나의
목숨을 걸었다
거리의 자식이라
욕하지 말라
그대를 태양처럼
우러러 보는
사나이 이 가슴을
알아줄 날 있으리라

외롭고 슬프면 하늘만 바라보면서
맨발로 걸어왔네 사나이 험한길을
상처뿐인 이 가슴에 나홀로 달랬네
내버린 자식이라 비웃지 말라
내 생전 처음으로 바친 순정은
머나먼 천국에서 그대 옆에 피어나리
그대 옆에 피어나리",462202047 101413040
3622464,밀짚모자 목장아가씨,박재란,성인가요/트로트,오리지날 힛송 총결산집,전우,박춘석,19910219,https://cdnimg.melon.co.kr/cm/album/images/020/39/108/2039108_500.jpg/melon/resize/282/quality/80/optimize,0,36,"시원한 밀짚모자
포플라 그늘에
양떼를 몰고가는
목장의 아가씨
연분홍 빛 입술에는
살며시 웃음 띄우고
넓다란 푸른 목장
하늘에 구름가네
라라라 라라라라라
라라라라 라라라라
라라라 라라라라라
라라라라 라라라라
연분홍 빛 입술에는
살며시 웃음 띄우고
넓다란 푸른 목장
하늘에 구름가네
구름가네 음음음음",462202047 460454132
1003566,보고싶은 얼굴,현미,성인가요/트로트,현미 대표곡 모음,현암,이봉조,19910101,https://cdnimg.melon.co.kr/cm/album/images/003/10/243/310243_500.jpg/melon/resize/282/quality/80/optimize,2,294,"눈을 감고 걸어도
눈을 뜨고 걸어도
보이는 것은 초라한 모습
보고 싶은 얼굴
거리마다 물결이 거리마다 발길이
휩쓸고 지나간 허황한 거리에
눈을 감고 걸어도
눈을 뜨고 걸어도
보이는 것은 초라한 모습
보고 싶은 얼굴

거리마다 물결이 거리마다 발길이
휩쓸고 지나간 허황한 거리에
눈을 감고 걸어도
눈을 뜨고 걸어도
보이는 것은 초라한 모습
보고 싶은 얼굴",425524406 453275781
2517558,빗속의 여인 (1964년작),Add 4,록/메탈,Anthology Part I&II (Normal Edition),신중현,신중현,20091222,https://cdnimg.melon.co.kr/cm/album/images/007/49/852/749852_500.jpg/melon/resize/282/quality/80/optimize,1,243,,462202047 455380102
467498,빨간구두 아가씨,남일해,성인가요/트로트,가요 반세기 진품명품(眞品名品) 제(第)3집(集)(오리지날 편집),하중희,김인배,20030101,https://cdnimg.melon.co.kr/cm/album/images/000/31/807/31807_500.jpg/melon/resize/282/quality/80/optimize,5,219,"솔솔솔 오솔길에 빨간구두 아가씨
똑똑똑 구두소리 어딜 가시나
한번쯤 뒤돌아 볼만도 한데
발걸음만 하나둘 세며 가는지
빨간 구두 아가씨 혼자서 가네


밤밤밤 밤길에 빨간구두 아가씨
똑똑똑 구두소리 어딜 가시나
지금쯤 사랑을 알만도 한데
종소리만 하나둘 세며 가는지
빨간 구두 아가씨 멀어져가네",462202047 471850027
992864,아메리칸 마도로스,고봉산,성인가요/트로트,가요 박물관,김전경,김민우,20040202,https://cdnimg.melon.co.kr/cm/album/images/003/09/735/309735_500.jpg/melon/resize/282/quality/80/optimize,0,33,"무역선 오고가는 부산 항구 제2부두 
죄많은 마도로스 이별이 야속트라 
닷줄을 감으면은 기적이 울고 
뱃머리 돌리며는 사랑이 운다 
아~ 항구에 아가씨 
울리고 떠나가는 버리고 떠나가는 
마도로스 아메리카 마도로스 

꽃물결 넘실대는 부산 항구 제2부두 
술취한 마도로스 항구가 무정트라 
깃발을 올리며는 기적이 울고 
테프가 끊어지면 사랑이 운다 
아~ 항구에 아가씨 
울리고 떠나가는 버리고 떠나가는 
마도로스 아메리카 마도로스",460454132 518268022
